 
      69.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      70.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      71.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      72.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      73.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      74.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      75.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      76.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      77.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      78.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      79.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      80.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      81.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      82.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      83.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      84.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      85.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      86.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      87.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      88.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      89.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      90.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      91.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      92.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      93.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      94.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      95.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      96.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      97.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      98.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      99.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     100.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     101.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     102.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     103.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     104.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     105.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     106.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     107.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     108.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     109.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     110.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     111.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     112.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     113.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     114.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     115.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     116.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     117.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     118.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     119.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     120.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     121.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     122.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     123.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     124.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     125.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     126.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
     127.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
