   -4.157413499133         0.52581313E-09     -0.30926939E-19            Infinity           -Infinity      0.00000000E+00
   -4.141725146306         0.52662384E-09     -0.48561085E-19            Infinity           -Infinity      0.00000000E+00
   -4.126036793479         0.52794590E-09     -0.61806677E-20            Infinity           -Infinity      0.00000000E+00
   -4.110348440652         0.52875391E-09     -0.26954197E-20            Infinity           -Infinity      0.00000000E+00
   -4.094660087825         0.53010191E-09     -0.54384437E-19            Infinity           -Infinity      0.00000000E+00
   -4.078971734998         0.53104449E-09     -0.66028503E-19            Infinity           -Infinity      0.00000000E+00
   -4.063283382171         0.53246980E-09     -0.63252589E-19            Infinity           -Infinity      0.00000000E+00
   -4.047595029344         0.53330712E-09     -0.31375167E-19            Infinity           -Infinity      0.00000000E+00
   -4.031906676517         0.53472855E-09     -0.51750332E-19            Infinity           -Infinity      0.00000000E+00
   -4.016218323690         0.53564265E-09     -0.79400653E-19            Infinity           -Infinity      0.00000000E+00
   -4.000529970863         0.53711526E-09     -0.63189826E-19            Infinity           -Infinity      0.00000000E+00
   -3.984841618036         0.53804443E-09     -0.73198815E-19            Infinity           -Infinity      0.00000000E+00
   -3.969153265210         0.53954856E-09     -0.71952719E-19            Infinity           -Infinity      0.00000000E+00
   -3.953464912383         0.54053935E-09      0.19407208E-20            Infinity            Infinity      0.00000000E+00
   -3.937776559556         0.54209844E-09     -0.30314360E-19            Infinity           -Infinity      0.00000000E+00
   -3.922088206729         0.54312293E-09     -0.38699335E-19            Infinity           -Infinity      0.00000000E+00
   -3.906399853902         0.54471699E-09     -0.70758064E-20            Infinity           -Infinity      0.00000000E+00
   -3.890711501075         0.54590009E-09     -0.20434411E-19            Infinity           -Infinity      0.00000000E+00
   -3.875023148248         0.54754982E-09     -0.56709693E-19            Infinity           -Infinity      0.00000000E+00
   -3.859334795421         0.54878622E-09     -0.67949320E-19            Infinity           -Infinity      0.00000000E+00
   -3.843646442594         0.55051300E-09     -0.87380723E-19            Infinity           -Infinity      0.00000000E+00
   -3.827958089767         0.55180115E-09     -0.70252191E-19            Infinity           -Infinity      0.00000000E+00
   -3.812269736940         0.55358052E-09     -0.58180782E-19            Infinity           -Infinity      0.00000000E+00
   -3.796581384114         0.55492639E-09     -0.74196085E-19            Infinity           -Infinity      0.00000000E+00
   -3.780893031287         0.55677817E-09     -0.71519328E-19            Infinity           -Infinity      0.00000000E+00
   -3.765204678460         0.55817582E-09     -0.23695674E-19            Infinity           -Infinity      0.00000000E+00
   -3.749516325633         0.56008792E-09     -0.51623360E-19            Infinity           -Infinity      0.00000000E+00
   -3.733827972806         0.56149884E-09     -0.39883547E-19            Infinity           -Infinity      0.00000000E+00
   -3.718139619979         0.56343256E-09     -0.29072038E-19            Infinity           -Infinity      0.00000000E+00
   -3.702451267152         0.56488455E-09      0.15809851E-19            Infinity            Infinity      0.00000000E+00
   -3.686762914325         0.56690128E-09     -0.48683301E-19            Infinity           -Infinity      0.00000000E+00
   -3.671074561498         0.56843739E-09     -0.10697048E-19            Infinity           -Infinity      0.00000000E+00
   -3.655386208671         0.57050499E-09     -0.24858122E-19            Infinity           -Infinity      0.00000000E+00
   -3.639697855844         0.57205704E-09     -0.45083670E-19            Infinity           -Infinity      0.00000000E+00
   -3.624009503017         0.57418634E-09     -0.15571106E-19            Infinity           -Infinity      0.00000000E+00
   -3.608321150191         0.57581958E-09     -0.91954050E-20            Infinity           -Infinity      0.00000000E+00
   -3.592632797364         0.57800870E-09     -0.56561887E-19            Infinity           -Infinity      0.00000000E+00
   -3.576944444537         0.57969594E-09     -0.10202032E-19            Infinity           -Infinity      0.00000000E+00
   -3.561256091710         0.58194740E-09      0.19608523E-19            Infinity            Infinity      0.00000000E+00
   -3.545567738883         0.58368143E-09     -0.62935313E-19            Infinity           -Infinity      0.00000000E+00
   -3.529879386056         0.58600549E-09      0.13143383E-20            Infinity            Infinity      0.00000000E+00
   -3.514191033229         0.58778728E-09     -0.78801878E-20            Infinity           -Infinity      0.00000000E+00
   -3.498502680402         0.59018958E-09     -0.29663938E-19            Infinity           -Infinity      0.00000000E+00
   -3.482814327575         0.59205631E-09      0.88290674E-20            Infinity            Infinity      0.00000000E+00
   -3.467125974748         0.59452528E-09      0.20418385E-19            Infinity            Infinity      0.00000000E+00
   -3.451437621921         0.59640650E-09     -0.21207567E-19            Infinity           -Infinity      0.00000000E+00
   -3.435749269094         0.59894954E-09     -0.34118253E-19            Infinity           -Infinity      0.00000000E+00
   -3.420060916268         0.60079852E-09     -0.19078662E-19            Infinity           -Infinity      0.00000000E+00
   -3.404372563441         0.60340600E-09     -0.13963946E-19            Infinity           -Infinity      0.00000000E+00
   -3.388684210614         0.60533919E-09      0.10417823E-20            Infinity            Infinity      0.00000000E+00
   -3.372995857787         0.60797719E-09     -0.17358644E-19            Infinity           -Infinity      0.00000000E+00
   -3.357307504960         0.60995016E-09     -0.46934176E-19            Infinity           -Infinity      0.00000000E+00
   -3.341619152133         0.61267080E-09      0.68421278E-20            Infinity            Infinity      0.00000000E+00
   -3.325930799306         0.61466306E-09     -0.28696446E-19            Infinity           -Infinity      0.00000000E+00
   -3.310242446479         0.61746158E-09     -0.52990172E-19            Infinity           -Infinity      0.00000000E+00
   -3.294554093652         0.61954568E-09     -0.11024612E-19            Infinity           -Infinity      0.00000000E+00
   -3.278865740825         0.62240507E-09     -0.39093073E-20            Infinity           -Infinity      0.00000000E+00
   -3.263177387998         0.62455675E-09     -0.31856948E-19            Infinity           -Infinity      0.00000000E+00
   -3.247489035171         0.62753262E-09      0.34923565E-19            Infinity            Infinity      0.00000000E+00
   -3.231800682345         0.62973107E-09      0.44461940E-19            Infinity            Infinity      0.00000000E+00
   -3.216112329518         0.63274526E-09      0.25103381E-20            Infinity            Infinity      0.00000000E+00
   -3.200423976691         0.63499745E-09      0.21899865E-19            Infinity            Infinity      0.00000000E+00
   -3.184735623864         0.63809261E-09      0.24680485E-19            Infinity            Infinity      0.00000000E+00
   -3.169047271037         0.64042509E-09     -0.13285555E-19            Infinity           -Infinity      0.00000000E+00
   -3.153358918210         0.64362122E-09     -0.12543470E-19            Infinity           -Infinity      0.00000000E+00
   -3.137670565383         0.64604468E-09     -0.32683974E-19            Infinity           -Infinity      0.00000000E+00
   -3.121982212556         0.64933050E-09     -0.20200940E-19            Infinity           -Infinity      0.00000000E+00
   -3.106293859729         0.65179599E-09     -0.89201089E-20            Infinity           -Infinity      0.00000000E+00
   -3.090605506902         0.65519649E-09     -0.45802024E-20            Infinity           -Infinity      0.00000000E+00
   -3.074917154075         0.65778757E-09     -0.22061631E-19            Infinity           -Infinity      0.00000000E+00
   -3.059228801248         0.66124494E-09     -0.24985197E-19            Infinity           -Infinity      0.00000000E+00
   -3.043540448422         0.66383806E-09      0.75619818E-21            Infinity            Infinity      0.00000000E+00
   -3.027852095595         0.66740457E-09      0.63370824E-20            Infinity            Infinity      0.00000000E+00
   -3.012163742768         0.67003502E-09     -0.36275644E-19            Infinity           -Infinity      0.00000000E+00
   -2.996475389941         0.67369214E-09     -0.39923097E-19            Infinity           -Infinity      0.00000000E+00
   -2.980787037114         0.67640158E-09     -0.48468131E-20            Infinity           -Infinity      0.00000000E+00
   -2.965098684287         0.68012624E-09     -0.18898906E-19            Infinity           -Infinity      0.00000000E+00
   -2.949410331460         0.68291389E-09     -0.23715372E-19            Infinity           -Infinity      0.00000000E+00
   -2.933721978633         0.68671682E-09     -0.16633103E-19            Infinity           -Infinity      0.00000000E+00
   -2.918033625806         0.68967031E-09     -0.23937056E-19            Infinity           -Infinity      0.00000000E+00
   -2.902345272979         0.69362048E-09     -0.28918234E-19            Infinity           -Infinity      0.00000000E+00
   -2.886656920152         0.69671815E-09     -0.20494537E-19            Infinity           -Infinity      0.00000000E+00
   -2.870968567326         0.70077671E-09     -0.50385329E-19            Infinity           -Infinity      0.00000000E+00
   -2.855280214499         0.70395898E-09      0.31299480E-20            Infinity            Infinity      0.00000000E+00
   -2.839591861672         0.70817237E-09     -0.26373516E-19            Infinity           -Infinity      0.00000000E+00
   -2.823903508845         0.71144975E-09     -0.47574879E-19            Infinity           -Infinity      0.00000000E+00
   -2.808215156018         0.71577495E-09     -0.18912864E-19            Infinity           -Infinity      0.00000000E+00
   -2.792526803191         0.71910535E-09     -0.42201773E-19            Infinity           -Infinity      0.00000000E+00
   -2.776838450364         0.72353795E-09     -0.42505606E-19            Infinity           -Infinity      0.00000000E+00
   -2.761150097537         0.72696532E-09     -0.35156882E-19            Infinity           -Infinity      0.00000000E+00
